AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-2130,Materials Engineers,broad,240,12.9,,,0.01,~,35.81,"74,480",5.4,17.89,22.87,29.53,47.76,62.52,"37,210","47,570","61,420","99,340","130,040",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-2131,Materials Engineers,detailed,240,12.9,,,0.01,~,35.81,"74,480",5.4,17.89,22.87,29.53,47.76,62.52,"37,210","47,570","61,420","99,340","130,040",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-2140,Mechanical Engineers,broad,"8,430",6.1,,,0.30,4,41.05,"85,390",1.9,22.61,29.28,37.38,47.90,61.34,"47,030","60,900","77,750","99,630","127,590",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-2141,Mechanical Engineers,detailed,"8,430",6.1,,,0.30,4,41.05,"85,390",1.9,22.61,29.28,37.38,47.90,61.34,"47,030","60,900","77,750","99,630","127,590",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-2190,Miscellaneous Engineers,broad,"5,460",6.7,,,0.19,3,45.25,"94,110",3.3,22.78,29.28,38.41,58.14,77.19,"47,370","60,900","79,890","120,920","160,550",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-2199,"Engineers, All Other",detailed,"5,460",6.7,,,0.19,3,45.25,"94,110",3.3,22.78,29.28,38.41,58.14,77.19,"47,370","60,900","79,890","120,920","160,550",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"18,050",4.8,,,0.63,8,28.21,"58,690",1.7,17.80,21.23,23.47,34.73,45.22,"37,020","44,160","48,810","72,230","94,060",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3010,Drafters,broad,"4,940",7.9,,,0.17,4,29.14,"60,610",2.5,17.80,22.49,27.49,35.94,45.25,"37,020","46,780","57,190","74,750","94,130",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3011,Architectural and Civil Drafters,detailed,470,22.0,,,0.02,1,27.80,"57,820",5.9,14.40,22.52,28.90,33.55,36.83,"29,960","46,840","60,120","69,790","76,600",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3012,Electrical and Electronics Drafters,detailed,450,20.9,,,0.02,1,36.14,"75,180",8.5,21.97,23.87,30.90,38.20,61.65,"45,690","49,660","64,280","79,460","128,230",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3013,Mechanical Drafters,detailed,"3,480",7.2,,,0.12,2,28.40,"59,080",2.2,17.80,21.62,25.21,35.77,45.25,"37,020","44,960","52,430","74,410","94,130",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3019,"Drafters, All Other",detailed,**,**,,,**,**,29.24,"60,830",8.0,17.80,22.71,25.13,29.32,47.35,"37,020","47,230","52,270","60,990","98,490",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3020,"Engineering Technologists and Technicians, Except Drafters",broad,"12,910",5.0,,,0.45,6,27.95,"58,130",1.7,17.80,20.66,23.47,33.65,45.22,"37,020","42,970","48,810","69,990","94,060",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,**,**,,,**,**,33.28,"69,230",21.0,14.11,23.11,35.77,45.25,48.57,"29,350","48,060","74,410","94,130","101,020",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3022,Civil Engineering Technologists and Technicians,detailed,280,45.3,,,0.01,~,30.56,"63,560",21.7,16.16,17.82,23.30,37.39,57.18,"33,620","37,060","48,450","77,770","118,940",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,"1,230",17.3,,,0.04,1,29.45,"61,260",7.4,11.20,18.27,26.84,36.98,47.43,"23,300","38,000","55,830","76,920","98,660",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,**,**,,,**,**,23.16,"48,180",3.1,17.80,20.69,22.71,22.83,31.81,"37,020","43,030","47,230","47,490","66,150",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3025,Environmental Engineering Technologists and Technicians,detailed,170,43.7,,,0.01,~,25.21,"52,440",10.0,14.52,18.05,22.83,28.71,47.00,"30,190","37,550","47,490","59,710","97,750",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3026,Industrial Engineering Technologists and Technicians,detailed,900,19.2,,,0.03,1,25.44,"52,920",5.6,14.60,17.75,22.93,29.18,37.20,"30,360","36,920","47,690","60,700","77,380",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3027,Mechanical Engineering Technologists and Technicians,detailed,**,**,,,**,**,32.98,"68,600",0.8,19.41,27.66,31.36,37.51,46.31,"40,370","57,520","65,230","78,020","96,320",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3028,Calibration Technologists and Technicians,detailed,130,42.2,,,0.00,~,31.42,"65,350",11.8,21.45,22.51,22.79,29.13,59.94,"44,610","46,820","47,410","60,590","124,680",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,"6,770",6.2,,,0.24,3,26.19,"54,480",1.9,17.81,20.11,23.30,28.72,36.98,"37,040","41,840","48,460","59,740","76,920",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3030,Surveying and Mapping Technicians,broad,190,31.9,,,0.01,~,22.48,"46,760",8.8,15.95,17.74,18.14,23.12,36.24,"33,170","36,910","37,720","48,080","75,390",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,17-3031,Surveying and Mapping Technicians,detailed,190,31.9,,,0.01,~,22.48,"46,760",8.8,15.95,17.74,18.14,23.12,36.24,"33,170","36,910","37,720","48,080","75,390",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-0000,"Life, Physical, and Social Science Occupations",major,"22,710",7.7,,,0.80,11,29.24,"60,810",5.1,14.63,17.80,22.90,35.18,51.46,"30,430","37,020","47,630","73,170","107,030",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1000,Life Scientists,minor,"2,720",17.1,,,0.10,2,37.10,"77,180",6.9,18.42,22.90,30.06,46.27,60.80,"38,310","47,630","62,530","96,250","126,470",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1010,Agricultural and Food Scientists,broad,50,44.3,,,0.00,~,28.29,"58,840",9.6,18.09,23.49,26.47,29.52,48.65,"37,620","48,870","55,050","61,410","101,180",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1012,Food Scientists and Technologists,detailed,**,**,,,**,**,29.89,"62,180",13.3,18.32,23.51,23.89,30.07,48.65,"38,100","48,890","49,690","62,540","101,190",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1020,Biological Scientists,broad,"1,620",23.2,,,0.06,1,30.95,"64,370",6.8,18.00,21.87,26.93,37.31,47.92,"37,440","45,490","56,010","77,600","99,660",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1021,Biochemists and Biophysicists,detailed,320,22.9,,,0.01,~,41.77,"86,870",4.1,23.55,30.10,37.81,45.78,61.92,"48,990","62,600","78,650","95,220","128,790",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1022,Microbiologists,detailed,"1,050",32.3,,,0.04,1,26.53,"55,180",8.0,17.94,19.99,22.90,29.13,38.36,"37,320","41,580","47,630","60,590","79,790",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1029,"Biological Scientists, All Other",detailed,250,28.2,,,0.01,~,35.73,"74,310",6.1,23.01,29.28,36.15,39.62,49.00,"47,860","60,900","75,190","82,410","101,920",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1040,Medical Scientists,broad,730,22.2,,,0.03,1,46.47,"96,660",5.7,22.91,31.46,48.06,51.49,77.43,"47,650","65,430","99,960","107,090","161,050",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1041,Epidemiologists,detailed,**,**,,,**,**,46.10,"95,890",10.5,36.23,43.12,48.84,50.87,51.49,"75,350","89,690","101,590","105,800","107,090",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1042,"Medical Scientists, Except Epidemiologists",detailed,450,14.1,,,0.02,~,46.70,"97,130",8.1,18.27,23.37,38.37,61.49,78.63,"38,010","48,600","79,800","127,890","163,540",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1090,Miscellaneous Life Scientists,broad,270,20.0,,,0.01,~,51.42,"106,960",9.2,22.15,29.36,40.80,60.55,#,"46,070","61,070","84,860","125,940",#,,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-1099,"Life Scientists, All Other",detailed,270,20.0,,,0.01,~,51.42,"106,960",9.2,22.15,29.36,40.80,60.55,#,"46,070","61,070","84,860","125,940",#,,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2000,Physical Scientists,minor,"3,930",19.3,,,0.14,3,41.42,"86,150",13.9,17.94,22.82,29.96,51.46,83.86,"37,320","47,470","62,320","107,030","174,430",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2030,Chemists and Materials Scientists,broad,"2,240",12.2,,,0.08,2,30.09,"62,590",4.5,17.98,21.96,23.51,35.99,56.86,"37,400","45,690","48,890","74,870","118,280",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2031,Chemists,detailed,"2,150",12.3,,,0.08,2,30.28,"62,970",4.6,17.98,21.96,23.51,36.00,57.30,"37,400","45,690","48,900","74,870","119,180",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2032,Materials Scientists,detailed,**,**,,,**,**,25.50,"53,030",8.2,17.88,21.66,22.87,29.28,37.38,"37,190","45,060","47,570","60,900","77,750",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2040,Environmental Scientists and Geoscientists,broad,620,20.4,,,0.02,1,31.54,"65,610",10.2,14.09,15.22,24.88,38.61,62.06,"29,310","31,660","51,760","80,310","129,080",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,330,33.5,,,0.01,~,27.33,"56,850",15.2,11.29,14.75,18.42,36.93,62.06,"23,480","30,670","38,310","76,810","129,080",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2090,Miscellaneous Physical Scientists,broad,110,37.0,,,0.00,~,44.31,"92,160",7.7,28.91,31.37,37.82,53.41,83.54,"60,130","65,250","78,670","111,080","173,770",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-2099,"Physical Scientists, All Other",detailed,110,37.0,,,0.00,~,44.31,"92,160",7.7,28.91,31.37,37.82,53.41,83.54,"60,130","65,250","78,670","111,080","173,770",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3000,Social Scientists and Related Workers,minor,"1,180",26.9,,,0.04,1,43.19,"89,830",8.8,22.71,29.25,38.22,59.46,62.99,"47,230","60,840","79,500","123,690","131,030",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3020,Survey Researchers,broad,**,**,,,**,**,33.89,"70,480",6.4,22.71,28.82,32.43,36.99,48.41,"47,230","59,950","67,450","76,940","100,700",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3022,Survey Researchers,detailed,**,**,,,**,**,33.89,"70,480",6.4,22.71,28.82,32.43,36.99,48.41,"47,230","59,950","67,450","76,940","100,700",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3030,Psychologists,broad,410,31.0,,,0.01,1,57.66,"119,940",8.3,29.36,37.98,60.74,63.48,80.18,"61,070","79,000","126,330","132,040","166,770",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3033,Clinical and Counseling Psychologists,detailed,**,**,,,**,**,70.16,"145,930",9.0,48.85,60.74,62.52,78.73,#,"101,600","126,330","130,030","163,750",#,,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3034,School Psychologists,detailed,150,44.0,,,0.01,~,42.59,"88,580",13.2,22.73,35.59,40.55,57.30,60.73,"47,270","74,030","84,340","119,180","126,320",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3090,Miscellaneous Social Scientists and Related Workers,broad,**,**,,,**,**,41.92,"87,200",13.0,29.29,37.42,38.22,38.96,62.51,"60,930","77,830","79,510","81,030","130,030",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-3099,"Social Scientists and Related Workers, All Other",detailed,**,**,,,**,**,43.56,"90,600",12.6,36.81,38.22,38.22,60.03,62.51,"76,560","79,500","79,510","124,850","130,030",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4000,"Life, Physical, and Social Science Technicians",minor,"12,560",9.1,,,0.44,7,21.93,"45,610",2.7,14.28,16.99,18.67,23.25,30.42,"29,710","35,340","38,840","48,360","63,270",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4010,Agricultural and Food Science Technicians,broad,220,33.8,,,0.01,~,15.96,"33,210",5.3,13.99,13.99,14.35,17.58,18.11,"29,100","29,110","29,860","36,570","37,670",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4012,Agricultural Technicians,detailed,170,42.6,,,0.01,~,15.12,"31,440",5.1,13.95,13.99,14.35,15.31,17.95,"29,010","29,110","29,860","31,830","37,340",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4013,Food Science Technicians,detailed,50,27.4,,,0.00,~,19.12,"39,760",2.7,14.32,15.14,17.74,18.11,29.52,"29,790","31,490","36,910","37,670","61,400",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4020,Biological Technicians,broad,860,19.8,,,0.03,1,22.86,"47,560",5.0,14.77,17.80,18.87,28.00,32.08,"30,730","37,020","39,250","58,240","66,730",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4021,Biological Technicians,detailed,860,19.8,,,0.03,1,22.86,"47,560",5.0,14.77,17.80,18.87,28.00,32.08,"30,730","37,020","39,250","58,240","66,730",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4030,Chemical Technicians,broad,"1,370",16.7,,,0.05,1,19.26,"40,060",3.2,14.00,14.53,17.88,22.40,28.21,"29,110","30,230","37,180","46,600","58,670",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4031,Chemical Technicians,detailed,"1,370",16.7,,,0.05,1,19.26,"40,060",3.2,14.00,14.53,17.88,22.40,28.21,"29,110","30,230","37,180","46,600","58,670",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4040,Environmental Science and Geoscience Technicians,broad,"1,130",19.9,,,0.04,1,27.45,"57,100",12.3,16.09,17.74,22.32,29.18,51.04,"33,460","36,910","46,430","60,700","106,170",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,770,14.5,,,0.03,1,24.12,"50,170",6.3,14.88,17.72,22.14,27.68,44.37,"30,960","36,860","46,040","57,560","92,290",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,**,**,,,**,**,23.41,"48,690",10.5,16.97,18.10,22.31,22.88,29.51,"35,300","37,650","46,400","47,580","61,380",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4060,Social Science Research Assistants,broad,190,21.1,,,0.01,~,28.16,"58,570",5.0,17.80,21.27,29.02,30.57,37.72,"37,020","44,240","60,360","63,590","78,450",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4061,Social Science Research Assistants,detailed,190,21.1,,,0.01,~,28.16,"58,570",5.0,17.80,21.27,29.02,30.57,37.72,"37,020","44,240","60,360","63,590","78,450",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,"8,720",12.2,,,0.31,5,21.46,"44,640",2.9,14.28,16.99,18.77,23.15,28.86,"29,710","35,340","39,040","48,140","60,020",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4092,Forensic Science Technicians,detailed,**,**,,,**,**,26.45,"55,010",20.7,13.98,17.49,18.79,34.74,49.65,"29,070","36,380","39,080","72,250","103,270",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,"8,680",12.3,,,0.30,4,21.44,"44,600",2.9,14.28,16.99,18.76,23.14,28.86,"29,710","35,340","39,020","48,140","60,020",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-5000,Occupational Health and Safety Specialists and Technicians,minor,"2,310",13.7,,,0.08,2,31.87,"66,280",3.2,17.10,21.47,29.24,39.00,48.38,"35,570","44,650","60,820","81,120","100,620",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-5010,Occupational Health and Safety Specialists and Technicians,broad,"2,310",13.7,,,0.08,2,31.87,"66,280",3.2,17.10,21.47,29.24,39.00,48.38,"35,570","44,650","60,820","81,120","100,620",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-5011,Occupational Health and Safety Specialists,detailed,"1,850",16.5,,,0.07,2,33.79,"70,280",2.9,17.97,22.90,30.97,39.87,49.91,"37,390","47,630","64,430","82,930","103,810",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,19-5012,Occupational Health and Safety Technicians,detailed,460,17.2,,,0.02,1,24.06,"50,050",10.4,13.78,15.18,21.55,24.05,36.98,"28,660","31,580","44,820","50,020","76,910",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-0000,Community and Social Service Occupations,major,**,**,,,**,**,21.73,"45,200",3.6,11.74,14.81,22.22,23.47,29.02,"24,410","30,810","46,210","48,820","60,370",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists",minor,**,**,,,**,**,21.73,"45,200",3.6,11.74,14.81,22.22,23.47,29.02,"24,410","30,810","46,210","48,820","60,370",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1010,Counselors,broad,"1,990",17.1,,,0.07,1,20.77,"43,210",6.6,13.28,14.13,17.59,23.47,36.51,"27,620","29,390","36,590","48,820","75,940",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,350,25.7,,,0.01,~,22.81,"47,430",10.9,14.73,14.77,22.24,29.39,36.51,"30,640","30,720","46,250","61,140","75,940",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1015,Rehabilitation Counselors,detailed,**,**,,,**,**,15.16,"31,530",17.5,11.48,14.18,14.64,16.59,20.67,"23,870","29,490","30,440","34,500","42,990",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,770,22.7,,,0.03,~,25.11,"52,240",8.4,14.76,18.68,23.47,28.73,38.73,"30,700","38,850","48,820","59,750","80,550",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1020,Social Workers,broad,**,**,,,**,**,25.13,"52,260",4.4,17.74,21.78,22.60,28.73,32.00,"36,900","45,310","47,000","59,770","66,570",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1021,"Child, Family, and School Social Workers",detailed,**,**,,,**,**,24.39,"50,730",5.5,20.27,22.53,22.58,28.73,28.79,"42,160","46,850","46,960","59,750","59,880",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1022,Healthcare Social Workers,detailed,960,26.1,,,0.03,1,27.13,"56,440",8.3,16.42,18.59,22.71,30.70,38.96,"34,160","38,660","47,230","63,850","81,040",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1023,Mental Health and Substance Abuse Social Workers,detailed,710,24.7,,,0.02,~,25.04,"52,080",7.7,13.97,17.74,22.55,29.09,38.32,"29,060","36,890","46,910","60,510","79,700",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1029,"Social Workers, All Other",detailed,**,**,,,**,**,27.24,"56,660",18.0,14.77,22.47,28.73,32.87,36.73,"30,730","46,750","59,760","68,380","76,400",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1090,Miscellaneous Community and Social Service Specialists,broad,"5,410",17.4,,,0.19,2,18.82,"39,150",3.6,11.50,14.64,18.51,22.63,23.59,"23,930","30,440","38,500","47,060","49,060",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1091,Health Education Specialists,detailed,190,28.1,,,0.01,~,39.05,"81,230",24.0,16.35,18.73,27.53,36.98,#,"34,000","38,960","57,260","76,920",#,,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1093,Social and Human Service Assistants,detailed,"2,150",14.0,,,0.08,1,15.40,"32,040",3.0,8.85,11.51,14.70,18.61,23.41,"18,410","23,930","30,570","38,710","48,690",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1094,Community Health Workers,detailed,"2,520",34.2,,,0.09,1,20.71,"43,080",5.7,14.70,18.51,21.44,22.75,23.41,"30,570","38,500","44,590","47,320","48,700",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,21-1099,"Community and Social Service Specialists, All Other",detailed,550,18.1,,,0.02,~,16.60,"34,530",3.7,11.51,11.53,14.77,17.89,28.55,"23,940","23,970","30,730","37,220","59,380",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,23-0000,Legal Occupations,major,"5,340",13.0,,,0.19,4,37.00,"76,960",5.5,17.66,22.57,29.67,37.81,61.83,"36,720","46,940","61,710","78,650","128,600",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,23-1000,"Lawyers, Judges, and Related Workers",minor,"2,250",24.9,,,0.08,2,50.39,"104,820",8.8,26.39,32.10,37.61,61.39,94.96,"54,900","66,760","78,230","127,690","197,510",,
99,U.S.,1,US,561320,Temporary Help Services,5-digit,5,23-1010,Lawyers and Judicial Law Clerks,broad,"2,230",25.3,,,0.08,2,50.68,"105,400",8.9,27.85,32.10,37.61,61.39,96.51,"57,920","66,760","78,230","127,690","200,740",,
